Episode,Duration_Min,Total_Reward,Avg_Queue,Max_Queue,Avg_Waiting_Time,Avg_Speed,Throughput,Phase_Switches,Epsilon,Q_Table_Size
1,83.33333333333333,-4714.515096765017,30.929032258064517,41,24.120800978101812,0.7501752852086616,163,111,-,-
2,83.33333333333333,-5317.806268742114,31.33974358974359,41,24.67390373588588,0.7421968618399545,199,105,-,-
3,83.33333333333333,-6506.499217638608,32.01282051282051,43,33.85741569652834,0.7143419657691912,215,107,-,-
4,83.33333333333333,-6794.663097510751,30.78343949044586,42,34.55383203448954,0.7547324684588692,196,96,-,-
5,83.33333333333333,-6422.406569540957,32.40384615384615,41,33.30402089885805,0.7192178901572293,217,105,-,-
6,83.33333333333333,-5885.377079182209,32.166666666666664,42,28.8870787495883,0.7297638482065628,189,106,-,-
7,83.33333333333333,-5046.579474650006,31.435897435897434,42,25.27483378587419,0.7405068598404619,191,110,-,-
8,83.33333333333333,-3800.838437697876,30.630573248407643,43,23.245308618441204,0.7603859320822971,214,91,-,-
9,83.33333333333333,-3833.4472523161357,29.911392405063292,40,20.27961189917205,0.7802808745405623,200,85,-,-
10,83.33333333333333,-3676.5225880921043,30.764331210191084,43,20.282974006398025,0.7592941790804545,191,91,-,-
11,83.33333333333333,-3896.3718234603484,29.371069182389938,42,18.887782875118106,0.7998508306408464,178,71,-,-
12,83.33333333333333,-4242.146437286311,30.740506329113924,43,21.50561505344486,0.751610501962519,201,89,-,-
13,83.33333333333333,-3968.4457781976676,30.435897435897434,44,23.426675501315795,0.7689434816079213,196,103,-,-
14,83.33333333333333,-4348.282859953047,30.294871794871796,41,22.731618229161672,0.7735972966767469,198,103,-,-
15,83.33333333333333,-5068.140565543227,31.692307692307693,42,26.944007421967747,0.7384473462644264,204,103,-,-
16,83.33333333333333,-5131.168417372244,31.53846153846154,41,25.474782594231858,0.7347406719342272,211,101,-,-
17,83.33333333333333,-5877.805743765108,31.967741935483872,42,27.90970277114719,0.7371979580304486,204,113,-,-
18,83.33333333333333,-5022.748237148647,31.42948717948718,41,25.605423772653094,0.7423810293255508,202,101,-,-
19,83.33333333333333,-5858.964284232296,31.262820512820515,43,30.89968309312454,0.7389260378909389,211,100,-,-
20,83.33333333333333,-5885.651115346308,30.923566878980893,40,24.978454248347216,0.7589911480854992,177,95,-,-
