Episode,Duration_Min,Total_Reward,Avg_Queue,Max_Queue,Avg_Waiting_Time,Avg_Speed,Throughput,Phase_Switches,Epsilon,Q_Table_Size
1,83.33333333333333,-5319.64279259229,42.329032258064515,62,28.40069502895087,0.7042019010869964,231,114,-,-
2,83.33333333333333,-5786.543205797878,37.43225806451613,64,28.88265093173382,0.7616635518047947,264,111,-,-
3,83.33333333333333,-5725.97930613101,35.516129032258064,51,30.737632246161517,0.7633458563850747,261,117,-,-
4,83.33333333333333,-6045.211695964113,45.16774193548387,62,27.811719402941208,0.6574128064564566,251,113,-,-
5,83.33333333333333,-4977.962559281021,43.506493506493506,59,30.21129503208966,0.6721160288705126,246,121,-,-
6,83.33333333333333,-5246.255724094597,42.78709677419355,55,28.38932320414749,0.6831250939664925,269,113,-,-
7,83.33333333333333,-6151.546388285312,32.561290322580646,53,25.749917946132044,0.8240041251665757,244,117,-,-
8,83.33333333333333,-5064.056013415173,46.36129032258064,68,23.840469418434488,0.6679438653442599,286,114,-,-
9,83.33333333333333,-5365.915443601472,36.05844155844156,64,27.11086586231194,0.7843286883346575,263,121,-,-
10,83.33333333333333,-5768.03590634698,42.30769230769231,75,34.685059836476334,0.699100518451058,268,110,-,-
11,83.33333333333333,-4297.46592854642,42.15483870967742,55,28.447982510587508,0.7009090966972915,269,119,-,-
12,83.33333333333333,-5259.001127984861,41.44516129032258,57,29.426929003776227,0.6956297480316026,274,120,-,-
13,83.33333333333333,-5354.619108763062,49.593548387096774,82,28.15564152986125,0.6289741967733019,263,113,-,-
14,83.33333333333333,-4794.001815139776,41.544871794871796,53,33.859387330214595,0.6747773904600216,301,106,-,-
15,83.33333333333333,-4230.395860389494,42.5,67,34.09498394469395,0.6847523543737944,296,101,-,-
16,83.33333333333333,-4930.152444939743,46.52564102564103,74,36.34470057784927,0.6331940332438527,295,110,-,-
17,83.33333333333333,-5081.717398530777,48.36305732484077,81,23.252047778456966,0.6573293466708847,273,96,-,-
18,83.33333333333333,-3621.543313583028,41.19871794871795,53,22.40646523556517,0.7175554369627525,282,100,-,-
