Episode,Duration_Min,Total_Reward,Avg_Queue,Max_Queue,Avg_Waiting_Time,Avg_Speed,Throughput,Phase_Switches,Epsilon,Q_Table_Size
1,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
2,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
3,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
4,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
5,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
6,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
7,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
8,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
9,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
10,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
11,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
12,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
13,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
14,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
15,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
16,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
17,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
18,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
19,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
20,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
21,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
22,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
23,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
24,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
25,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
26,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
27,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
28,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
29,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
30,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
31,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
32,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
33,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
34,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
35,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
36,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
37,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
38,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
39,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
40,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
41,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
42,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
43,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
44,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
45,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
46,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
47,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
48,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
49,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
50,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
51,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
52,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
53,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
54,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
55,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
56,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
57,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
58,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
59,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
60,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
61,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
62,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
63,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
64,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
65,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
66,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
67,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
68,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
69,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
70,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
71,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
72,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
73,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
74,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
75,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
76,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
77,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
78,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
79,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
80,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
81,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
82,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
83,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
84,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
85,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
86,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
87,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
88,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
89,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
90,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
91,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
92,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
93,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
94,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
95,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
96,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
97,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
98,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
99,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
100,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
101,83.33333333333333,-1000,0.0,0,0.0,0.0,0,0,-,-
