Episode,Duration_Min,Total_Reward,Avg_Queue,Max_Queue,Avg_Waiting_Time,Avg_Speed,Throughput,Phase_Switches,Epsilon,Q_Table_Size
1,0.14717462460199993,-1710.0070794874287,33.5625,55,23.329782370104247,0.8291689227660993,182,67,0.00998645168764533,1492
2,0.14493913650512696,-1860.8506631598218,30.241071428571427,52,20.690555338825295,0.898692052379843,184,71,0.00998645168764533,1496
3,0.1438801606496175,-2174.0005896694515,32.05357142857143,53,23.47013572612742,0.8544305257045789,196,68,0.00998645168764533,1502
4,0.14397389094034832,-2261.265455927698,33.517857142857146,53,24.031906637983052,0.8268026477555251,187,67,0.00998645168764533,1516
5,0.13548564910888672,-1709.635097887398,31.723214285714285,54,22.01935988207334,0.8753288984529363,185,67,0.00998645168764533,1527
6,0.14774961471557618,-2525.9739211247256,33.45132743362832,55,24.27524111115643,0.8350029260163636,181,64,0.00998645168764533,1527
7,0.14268523057301838,-1921.514907349089,32.794642857142854,54,23.756778145589323,0.8467471513746432,189,67,0.00998645168764533,1528
8,0.14376802841822306,-1952.2190762228877,31.348214285714285,53,22.956436318836115,0.8676465857968313,174,68,0.00998645168764533,1533
9,0.13478073279062908,-2000.1500192751964,30.008928571428573,50,20.557138781034663,0.9013201990886726,176,70,0.00998645168764533,1538
10,0.14077843427658082,-1974.306820576301,32.375,53,23.042039768529776,0.8534502417492761,182,66,0.00998645168764533,1549
11,0.13868086338043212,-1730.9285552861045,31.973214285714285,55,23.272053465432666,0.8594219465898474,190,66,0.00998645168764533,1560
12,0.14236446619033813,-1749.3471991262365,32.67857142857143,54,22.808925523693727,0.860303715816414,179,66,0.00998645168764533,1560
13,0.1438990314801534,-2603.2432006660206,31.973214285714285,53,22.133836949169595,0.8767202044320143,172,70,0.00998645168764533,1569
14,0.14174657265345256,-2182.674826637692,32.625,51,23.072936231304947,0.8542825685561481,180,68,0.00998645168764533,1569
15,0.1428596297899882,-1884.5399488846647,31.723214285714285,50,21.44019983991522,0.8789786887736971,166,70,0.00998645168764533,1573
16,0.14827971458435057,-1935.7681303129807,33.92857142857143,56,24.104431518143247,0.8306812042115409,187,64,0.00998645168764533,1574
17,0.1407324512799581,-2037.4714353982774,32.0625,51,22.312668889750046,0.8627546833114863,166,66,0.00998645168764533,1579
18,0.14443864027659098,-2041.0800794036725,31.410714285714285,49,21.675332167042825,0.8849159045117477,173,68,0.00998645168764533,1586
19,0.1446030298868815,-1890.2741991582807,31.830357142857142,53,22.307825020418363,0.8769174993752642,182,67,0.00998645168764533,1592
20,0.14898696740468342,-2003.906431740059,31.151785714285715,50,21.66491015727683,0.8825560639621174,171,66,0.00998645168764533,1612
21,0.15152602593104045,-2285.9286611837515,32.901785714285715,51,22.829990487134246,0.8542816422042624,164,68,0.00998645168764533,1613
22,0.14316557645797728,-2158.41777067813,33.455357142857146,54,23.049744485326592,0.8422954824512084,187,66,0.00998645168764533,1614
23,0.15124636491139729,-2385.742593976362,32.160714285714285,55,22.89479374431513,0.867767706453874,178,70,0.00998645168764533,1620
24,0.1517642895380656,-1448.2782412822928,31.821428571428573,55,21.243636409335387,0.8779327791822601,172,69,0.00998645168764533,1622
25,0.1398054560025533,-2349.805993751749,30.946428571428573,53,21.505631803490832,0.8803675060152317,172,70,0.00998645168764533,1628
26,0.14820098876953125,-1524.8829884232732,30.723214285714285,53,20.555064961416896,0.8972295493819892,178,71,0.00998645168764533,1638
27,0.147810701529185,-1532.0195980791323,31.928571428571427,50,21.82121787285468,0.8694121160101107,184,71,0.00998645168764533,1638
28,0.14970728158950805,-1939.6610204598335,33.080357142857146,55,23.263464057077783,0.8562294981783085,169,66,0.00998645168764533,1646
29,0.14373242060343425,-1735.6339117246414,31.241071428571427,54,20.932751877044645,0.8915403395420547,165,70,0.00998645168764533,1656
30,0.14698584079742433,-2099.101625380409,32.4375,54,22.434349622665874,0.8620927496594524,181,71,0.00998645168764533,1657
31,0.14412567218144734,-2293.6125259633623,32.75,54,23.265685240178783,0.8567937332799761,165,68,0.00998645168764533,1668
32,0.14762758016586303,-1576.3997729565765,31.580357142857142,55,22.04042398994699,0.8816892507670681,187,71,0.00998645168764533,1676
33,0.1513000210126241,-1747.1706932964544,32.36607142857143,54,22.61324043742839,0.8632213347493006,185,67,0.00998645168764533,1677
34,0.14375614325205485,-1943.812081476037,31.517857142857142,52,21.74103798030092,0.8730981755674038,173,70,0.00998645168764533,1678
35,0.14717295169830322,-1945.0791605456427,31.5,52,21.4556646372169,0.8912388603276976,172,70,0.00998645168764533,1682
36,0.1411724050839742,-2186.5077167115796,30.794642857142858,53,22.254439509401525,0.8964423710052402,188,68,0.00998645168764533,1695
37,0.14517515103022258,-2325.174884683709,31.383928571428573,56,21.433573756006485,0.8778309239026427,169,69,0.00998645168764533,1702
38,0.14175953467686972,-2008.3422940031423,30.633928571428573,52,21.423004661590173,0.8752300089631476,193,71,0.00998645168764533,1707
39,0.14918909470240274,-1619.9578097620756,32.57142857142857,54,22.686877834484694,0.8656888942402329,185,69,0.00998645168764533,1707
40,0.13769630591074625,-1900.7729090590149,32.294642857142854,53,23.327929849595538,0.8616247193512059,190,68,0.00998645168764533,1707
