Episode,Duration_Min,Total_Reward,Avg_Queue,Max_Queue,Avg_Waiting_Time,Avg_Speed,Throughput,Phase_Switches,Epsilon,Q_Table_Size
1,0.15542722940444947,-3169.012220813464,33.3963963963964,53,23.971230775134163,0.8267358738240144,162,74,0.5732736268885887,111
2,0.1617917497952779,-2980.803718823562,34.910714285714285,55,26.62349721571648,0.7911820359602937,196,64,0.326999438029567,223
3,0.17672608296076456,-2845.0545206354814,37.690265486725664,56,27.07903478250768,0.7514406471814675,196,60,0.18559023879528855,336
4,0.17645146052042643,-2629.3190275837737,36.38053097345133,54,27.602673689243627,0.7728853961338467,197,59,0.10533270926593409,449
5,0.19032321373621622,-3422.776650137757,37.876106194690266,55,28.916805321191838,0.7419393208452725,187,58,0.05978212923978115,562
6,0.21854137579600016,-2609.2340043276054,38.0,56,27.796587370676185,0.7509829509528426,185,58,0.03392965965983891,675
7,0.18941048781077066,-2592.556068168126,37.07964601769911,55,27.60544376651647,0.7637805611245106,199,57,0.019256955536244666,788
8,0.19131523768107098,-3133.048531533575,37.991150442477874,54,29.260238863246467,0.7465421759776296,187,57,0.010929385683282892,901
9,0.19460204839706421,-3935.4759537864365,38.29203539823009,52,32.053591092866476,0.7391590402711665,173,57,0.00998645168764533,1014
10,0.19879353443781536,-3935.4759537864365,38.29203539823009,52,32.053591092866476,0.7391590402711665,170,57,0.00998645168764533,1127
11,0.1938201387723287,-3935.4759537864365,38.29203539823009,52,32.053591092866476,0.7391590402711665,170,57,0.00998645168764533,1240
12,0.20173401832580568,-2601.5393579556567,36.48672566371681,54,27.050755221636194,0.7747155477739013,185,57,0.00998645168764533,1353
13,0.19425541559855145,-3542.3003047819916,38.0353982300885,52,30.80957204351429,0.742591273479267,177,57,0.00998645168764533,1466
14,0.1965733528137207,-3607.3529919627063,38.008849557522126,52,31.188785413602208,0.7434549838292092,168,57,0.00998645168764533,1579
15,0.19770450592041017,-3119.7695692849807,36.34513274336283,55,27.519270187851745,0.7706419735478139,194,59,0.00998645168764533,1692
16,0.19469643831253053,-3532.9692960529,38.097345132743364,56,30.341043693098367,0.745573644582166,188,58,0.00998645168764533,1805
17,0.21655312776565552,-3687.46021803245,38.38053097345133,54,31.082540024123247,0.7392785556394621,177,58,0.00998645168764533,1918
18,0.2160024364789327,-2558.5980245845217,36.796460176991154,55,27.429719028467392,0.7712688545557207,205,57,0.00998645168764533,2031
19,0.22356738646825156,-3935.4759537864365,38.29203539823009,52,32.053591092866476,0.7391590402711665,172,57,0.00998645168764533,2144
20,0.223784871896108,-3054.234582771758,37.6283185840708,56,27.85493596732686,0.7611596151896304,189,60,0.00998645168764533,2257
21,0.2652976751327515,-3935.4759537864365,38.29203539823009,52,32.053591092866476,0.7391590402711665,173,57,0.00998645168764533,2370
22,0.24800149202346802,-3935.4759537864365,38.29203539823009,52,32.053591092866476,0.7391590402711665,170,57,0.00998645168764533,2483
23,0.24702314138412476,-3935.4759537864365,38.29203539823009,52,32.053591092866476,0.7391590402711665,170,57,0.00998645168764533,2596
24,0.2551856199900309,-3445.4728048358247,37.8141592920354,53,29.478986960198863,0.7465618146468432,181,57,0.00998645168764533,2709
25,0.2470008095105489,-3946.9802298683594,38.309734513274336,52,32.057980426889294,0.7393719086053928,173,57,0.00998645168764533,2822
26,0.21178640921910605,-2582.1417971078968,34.49557522123894,52,25.304164644168377,0.8125066051930077,191,61,0.00998645168764533,2935
27,0.22032846212387086,-3419.2156526945555,38.203539823008846,55,29.447009996831156,0.7384507986262194,184,58,0.00998645168764533,3048
28,0.21757884025573732,-3935.4759537864365,38.29203539823009,52,32.053591092866476,0.7391590402711665,166,57,0.00998645168764533,3161
29,0.21705249150594075,-3372.921831276128,37.716814159292035,54,29.149832677736224,0.7502355081698245,181,57,0.00998645168764533,3274
30,0.21485971212387084,-2562.3400398627823,36.04424778761062,54,25.551763056893854,0.7846374412871466,210,63,0.00998645168764533,3387
31,0.2224772532780965,-2967.0972031971023,37.48672566371681,54,27.933071314633477,0.7548806210763812,195,58,0.00998645168764533,3500
32,0.22640289068222047,-3337.6110631139036,37.53982300884956,53,28.802628597677316,0.7535870539016455,199,59,0.00998645168764533,3613
33,0.22200274864832562,-3086.3763887054142,37.46017699115044,53,28.205601153667484,0.7619405637569091,185,60,0.00998645168764533,3726
34,0.2161524454752604,-3276.548519842288,37.575221238938056,54,28.492305807644442,0.7489437266512766,195,58,0.00998645168764533,3839
35,0.2102764328320821,-2882.8399562199365,35.1858407079646,56,26.83278084775988,0.7995870520109144,194,60,0.00998645168764533,3952
36,0.2014515002568563,-2831.3646219045245,32.19642857142857,55,23.6868254402956,0.8593494487631101,179,65,0.00998645168764533,4064
37,0.2135608235994975,-2771.5979501539214,35.50442477876106,55,26.432068262494315,0.7899508068051011,204,60,0.00998645168764533,4177
38,0.22238028049468994,-3111.636841513339,37.610619469026545,55,27.88376316335288,0.757759516343819,178,58,0.00998645168764533,4290
39,0.2132351279258728,-3279.890032144404,36.690265486725664,54,27.669769450645727,0.7663172621330434,188,58,0.00998645168764533,4403
40,0.20640028715133668,-2422.28574901434,33.663716814159294,54,25.049242426568288,0.8273593028796911,170,60,0.00998645168764533,4516
41,0.2130303144454956,-2964.2074157572474,37.50442477876106,53,27.76220826440245,0.7530505034780994,177,57,0.00998645168764533,4629
42,0.2193666696548462,-2651.8136511376442,36.49557522123894,56,26.640799370895003,0.7777546644402874,185,61,0.00998645168764533,4742
43,0.2173811952273051,-3098.495129095837,37.32743362831859,54,28.799926711377438,0.7533386824488294,194,57,0.00998645168764533,4855
44,0.2189187486966451,-2781.9400964938736,37.336283185840706,54,27.99809251649175,0.7570775910419041,197,57,0.00998645168764533,4968
45,0.21743719577789306,-3173.2096245214957,37.73451327433628,55,27.885824540555184,0.756144047753543,198,58,0.00998645168764533,5081
46,0.21696844895680745,-3110.5266278684635,37.56637168141593,53,28.266105532482964,0.7575271695296052,198,59,0.00998645168764533,5194
47,0.21936672528584797,-2440.542351054386,35.86725663716814,53,25.864745823501078,0.7914706751848694,194,62,0.00998645168764533,5307
48,0.21602197090784708,-2726.5703912203885,36.575221238938056,55,26.95572000436944,0.7774210071809614,216,59,0.00998645168764533,5420
49,0.20585964918136596,-2545.1241856487654,33.23893805309734,54,24.60948272849837,0.8304363766641651,165,60,0.00998645168764533,5533
50,0.21418433984120686,-3262.258263081863,37.61946902654867,55,28.420915892951577,0.7524877650639145,179,58,0.00998645168764533,5646
51,0.21264756520589193,-3064.357877336085,36.823008849557525,55,27.37263346115812,0.7669505585924271,185,58,0.00998645168764533,5759
52,0.2180422266324361,-2981.9400964938736,37.415929203539825,54,27.963223428630133,0.75623206313095,194,57,0.00998645168764533,5872
53,0.21657395760218304,-2794.6234014834918,37.176991150442475,56,27.260595762370837,0.7708603537067903,202,58,0.00998645168764533,5985
54,0.20751553376515705,-2607.3155108347337,34.73451327433628,56,25.344097159811035,0.8104614996028804,173,61,0.00998645168764533,6098
55,0.21911404132843018,-2358.9403356819416,36.47787610619469,55,26.552234740028272,0.7768000189716288,197,61,0.00998645168764533,6211
56,0.2052451451619466,-2468.8872795932552,33.48672566371681,54,24.926632159619594,0.8319641076661117,175,60,0.00998645168764533,6324
57,0.2130991856257121,-2933.475423430517,36.08849557522124,54,26.51393663268909,0.7852180539577591,183,60,0.00998645168764533,6437
58,0.21636862754821778,-2408.282526668103,37.389380530973455,54,26.78102229273159,0.7670788108053602,210,60,0.00998645168764533,6550
59,0.21661134560902914,-2781.9400964938736,37.336283185840706,54,27.99809251649175,0.7570775910419041,200,57,0.00998645168764533,6663
60,0.21929555733998615,-3085.251441447186,37.35398230088496,55,27.89609787350042,0.7614181681501254,181,58,0.00998645168764533,6776
61,0.2142160455385844,-2968.363343045591,37.10619469026549,54,28.154248517997743,0.7594261072706098,195,58,0.00998645168764533,6889
62,0.21125481128692628,-2558.5980245845217,36.796460176991154,55,27.429719028467392,0.7712688545557207,203,57,0.00998645168764533,7002
63,0.21245373884836832,-2653.8777109984417,36.823008849557525,57,26.774136335835582,0.7752963882909136,189,59,0.00998645168764533,7115
64,0.2198402166366577,-2525.974986082266,33.26548672566372,54,24.430276444217707,0.8361639320291856,180,61,0.00998645168764533,7228
65,0.2374093770980835,-3425.0130092489762,37.769911504424776,55,29.155001230611436,0.7501590245670349,185,58,0.00998645168764533,7341
66,0.21867768367131551,-2558.5980245845217,36.796460176991154,55,27.429719028467392,0.7712688545557207,198,57,0.00998645168764533,7454
67,0.2209399978319804,-2733.607425637993,36.29203539823009,55,26.85771548343561,0.7842291123698631,192,58,0.00998645168764533,7567
68,0.21688957611719767,-3061.4004182996373,37.84070796460177,54,28.558485878360838,0.7488789870646416,177,57,0.00998645168764533,7680
69,0.22345463037490845,-2964.9370588398833,37.21238938053097,54,27.442547219834548,0.7634650199896652,202,59,0.00998645168764533,7793
70,0.21371927261352539,-3053.94013554994,37.557522123893804,54,27.99879888732589,0.7545074208439524,187,57,0.00998645168764533,7906
71,0.21992928584416707,-3168.7371501794387,37.389380530973455,54,28.1696017760448,0.751995227964198,178,57,0.00998645168764533,8019
72,0.21883941094080608,-2781.9400964938736,37.336283185840706,54,27.99809251649175,0.7570775910419041,198,57,0.00998645168764533,8132
73,0.21497643391291302,-2781.9400964938736,37.336283185840706,54,27.99809251649175,0.7570775910419041,197,57,0.00998645168764533,8245
74,0.2148233970006307,-2792.71411161779,37.07964601769911,55,27.448971481637933,0.767278939868206,192,57,0.00998645168764533,8358
75,0.21388647556304932,-3169.992578531191,37.32743362831859,54,28.35391915667507,0.7547194973818552,195,58,0.00998645168764533,8471
76,0.21284940640131633,-2939.2725199046135,37.29203539823009,54,27.968382360005126,0.7546047180772156,195,57,0.00998645168764533,8584
77,0.2135807434717814,-2596.891273341336,36.80530973451327,54,28.082563247474088,0.7689802956597543,213,59,0.00998645168764533,8697
78,0.21664547125498454,-3564.27832322184,38.11504424778761,53,30.164483034063334,0.7416694630388738,178,57,0.00998645168764533,8810
79,0.21559596459070843,-3053.94013554994,37.557522123893804,54,27.99879888732589,0.7545074208439524,192,57,0.00998645168764533,8923
80,0.21311400731404623,-3223.270123471692,37.230088495575224,53,27.798198966173416,0.7545549501912194,178,59,0.00998645168764533,9036
81,0.21905022064844767,-3061.3635941480215,37.67256637168141,53,28.08939836215807,0.7537864886893086,191,59,0.00998645168764533,9149
82,0.2218785802523295,-2939.2725199046135,37.29203539823009,54,27.968382360005126,0.7546047180772156,187,57,0.00998645168764533,9262
83,0.21145501534144084,-2664.626310011241,36.54867256637168,53,27.305278205107054,0.7743756911624329,182,57,0.00998645168764533,9375
84,0.2157490889231364,-3056.638232039589,37.309734513274336,54,28.16688803875899,0.7539961078376346,173,57,0.00998645168764533,9488
85,0.21385215918223063,-2939.2725199046135,37.29203539823009,54,27.968382360005126,0.7546047180772156,193,57,0.00998645168764533,9601
86,0.20720891952514647,-2552.09644281862,32.794642857142854,56,24.27730714604534,0.8439311520420792,176,64,0.00998645168764533,9713
87,0.21649121046066283,-3141.9272922114774,37.47787610619469,54,28.025508752468095,0.7554637320878459,201,58,0.00998645168764533,9826
88,0.20193580389022828,-2708.4210292307957,32.67857142857143,54,23.518105617243148,0.8490802112401307,180,65,0.00998645168764533,9938
89,0.2138055682182312,-3129.0392798711277,37.51327433628319,54,28.412481767097766,0.7509803480842226,199,57,0.00998645168764533,10000
90,0.21621987819671631,-2781.9400964938736,37.336283185840706,54,27.99809251649175,0.7570775910419041,199,57,0.00998645168764533,10000
91,0.2222303549448649,-2960.0941145909455,37.50442477876106,54,28.100303479863857,0.7525566582807035,198,57,0.00998645168764533,10000
92,0.21251245339711508,-3216.719151449867,37.389380530973455,54,28.36121596355467,0.7560057779908536,204,58,0.00998645168764533,10000
93,0.2150522232055664,-2831.26128209555,36.9646017699115,53,27.40780463625622,0.7688674854571244,189,57,0.00998645168764533,10000
94,0.21608609755833943,-3186.744337694149,37.64601769911504,55,28.355883532403148,0.7446843289078765,192,59,0.00998645168764533,10000
95,0.1977233131726583,-2810.6836723845677,31.911504424778762,55,23.389929198001205,0.8617724100631968,156,63,0.00998645168764533,10000
96,0.2129524866739909,-3202.1078917450295,37.50442477876106,54,28.454239809847284,0.751118172742895,198,57,0.00998645168764533,10000
97,0.2243547757466634,-3009.1216703621385,37.39823008849557,56,28.04276720862056,0.7556374364652098,174,58,0.00998645168764533,10000
98,0.18543070157368977,-2958.004615747385,33.61946902654867,54,24.515011148598262,0.8281559808294807,171,64,0.00998645168764533,10000
99,0.1939693808555603,-2969.6317801527152,37.424778761061944,54,27.957870393485702,0.7559907827563797,175,57,0.00998645168764533,10000
100,0.20684927304585773,-3397.6774907333793,37.150442477876105,54,28.35204098028111,0.7587256595433944,195,59,0.00998645168764533,10000
101,0.1951992909113566,-2961.6229993666493,37.30088495575221,54,28.486001763603138,0.7540075193757312,190,57,0.00998645168764533,10000
102,0.1847556233406067,-2629.253779305098,34.0625,56,24.52696098400013,0.8217780825219787,196,64,0.00998645168764533,10000
103,0.20228586594263712,-2831.26128209555,36.9646017699115,53,27.40780463625622,0.7688674854571244,182,57,0.00998645168764533,10000
104,0.19952260255813598,-2627.9224029695006,36.43362831858407,54,26.982955762351843,0.7768136208357691,188,58,0.00998645168764533,10000
105,0.19519232908884684,-2583.0382193134515,32.30088495575221,53,23.745955660890814,0.854802330483747,176,63,0.00998645168764533,10000
