Episode,Duration_Min,Total_Reward,Avg_Queue,Max_Queue,Avg_Waiting_Time,Avg_Speed,Throughput,Phase_Switches,Epsilon,Q_Table_Size
1,0.13886879682540892,-1790.70888745391,31.5,52,21.29227637199514,0.8740739478495848,156,71,0.00998645168764533,2040
2,0.14065627257029215,-2273.6459775729504,32.13392857142857,54,22.738017461177623,0.8640180045609581,173,67,0.00998645168764533,2042
3,0.13293527762095134,-2231.5404547823114,29.855855855855857,49,20.22744891687308,0.9067636930231135,173,75,0.00998645168764533,2044
4,0.1449926455815633,-2084.7526790930565,32.982142857142854,52,23.249619510567225,0.8440069719231078,187,67,0.00998645168764533,2045
5,0.1405206044514974,-1929.484751024425,32.8141592920354,55,23.547152441029198,0.8470646503015627,184,63,0.00998645168764533,2045
6,0.1397310733795166,-1677.605098679981,31.651785714285715,53,22.974431653551513,0.8712713939193166,179,67,0.00998645168764533,2046
7,0.13365037441253663,-1801.8541680112874,31.535714285714285,52,21.828251433503777,0.8739402457883256,190,70,0.00998645168764533,2046
8,0.13957518339157104,-1956.1945038976908,30.651785714285715,53,21.168022657126176,0.8876253705477948,193,70,0.00998645168764533,2046
9,0.1457282066345215,-2101.2720087635917,33.267857142857146,55,24.251777572605665,0.8440149967821696,194,65,0.00998645168764533,2046
10,0.143678879737854,-1909.3797984792732,31.151785714285715,52,21.688851917095064,0.8765363977475099,183,69,0.00998645168764533,2046
11,0.1441566268603007,-2692.118595192282,33.080357142857146,52,23.912910583643747,0.8378542506564302,208,67,0.00998645168764533,2047
12,0.13725863695144652,-2096.4854637543594,31.392857142857142,53,21.98697642125779,0.8776317538800849,181,68,0.00998645168764533,2047
13,0.1345489819844564,-1532.4732957221297,30.607142857142858,55,20.908092850106904,0.895368325049015,183,68,0.00998645168764533,2050
14,0.14218447605768839,-2371.68080028773,33.267857142857146,53,22.761554904752227,0.8430619368826555,184,67,0.00998645168764533,2053
15,0.13835731347401936,-2103.540482420779,32.464285714285715,52,23.609728744156104,0.853106507005398,184,67,0.00998645168764533,2053
16,0.14244320789972942,-1646.0215353762983,31.785714285714285,53,22.31099362540486,0.8687621900013076,178,67,0.00998645168764533,2053
17,0.13613375822703044,-2304.5568438406235,32.151785714285715,54,23.07767681677751,0.8615468385029994,175,69,0.00998645168764533,2056
18,0.13839033047358196,-2172.7159376258737,30.866071428571427,52,21.466864026788357,0.8810403340238694,200,72,0.00998645168764533,2057
19,0.13431545495986938,-2166.1770045446306,30.901785714285715,53,21.02418309271703,0.8866782592388621,184,72,0.00998645168764533,2057
