Episode,Duration_Min,Total_Reward,Avg_Queue,Max_Queue,Avg_Waiting_Time,Avg_Speed,Throughput,Phase_Switches,Epsilon,Q_Table_Size
1,0.13278697729110717,-1751.7864557277683,30.866071428571427,54,20.952895492823007,0.8921374448416811,158,71,0.00998645168764533,2229
2,0.14106430610020956,-2151.50883069354,31.9375,53,22.414522719526815,0.8655263496534484,179,69,0.00998645168764533,2229
3,0.1362097144126892,-1308.4696458743902,31.732142857142858,51,21.75743279011588,0.8746360028793205,205,69,0.00998645168764533,2230
4,0.13782575925191243,-1746.6735629169327,31.392857142857142,55,21.70542805758897,0.8830282528101202,162,67,0.00998645168764533,2231
5,0.13454832235972086,-2223.656354359413,32.19642857142857,53,22.714964686894664,0.8535002056089028,161,67,0.00998645168764533,2232
6,0.1401444673538208,-1668.7513012148684,29.991071428571427,53,20.19135192226645,0.9052359346416247,181,72,0.00998645168764533,2232
7,0.13929276466369628,-2130.862005089784,32.794642857142854,55,23.647268900410968,0.8458791473503677,169,66,0.00998645168764533,2236
8,0.13638319571812949,-1752.119249742045,31.776785714285715,53,21.540031862438784,0.8740344174870049,178,71,0.00998645168764533,2237
9,0.13597155412038167,-2237.1070245545206,30.866071428571427,52,21.163112474335595,0.8876568514059632,182,70,0.00998645168764533,2237
10,0.13761335611343384,-1763.3145267864659,33.607142857142854,55,23.65488727009622,0.8335231784544147,211,66,0.00998645168764533,2239
11,0.139581298828125,-1888.8512023329326,32.142857142857146,52,22.52163965727226,0.862674322113884,196,67,0.00998645168764533,2239
12,0.13439635435740152,-1798.1970934967624,32.410714285714285,54,23.113734792294895,0.8515503353632204,170,67,0.00998645168764533,2239
13,0.14069724480311077,-2076.998595472312,32.339285714285715,51,23.39654121415342,0.8476228438560958,193,66,0.00998645168764533,2242
14,0.13795839150746664,-2080.2562357585584,33.55357142857143,56,23.519202236060128,0.837597298907009,194,67,0.00998645168764533,2244
15,0.13394092718760173,-1985.5798465223788,29.580357142857142,51,20.855954268301158,0.9062965362464502,178,72,0.00998645168764533,2248
16,0.13398683865865071,-1840.8331314343448,31.080357142857142,55,22.041760860706017,0.885989798175798,176,69,0.00998645168764533,2248
17,0.13952611684799193,-1893.295368423148,31.401785714285715,52,21.455496897806306,0.8738374164682722,181,71,0.00998645168764533,2248
18,0.13684009313583373,-1906.5525106556443,30.696428571428573,52,20.979236173808395,0.8976349305482855,188,70,0.00998645168764533,2248
19,0.13314645687739055,-2511.3736368380373,32.05357142857143,54,22.93633371985368,0.8605868064598475,180,72,0.00998645168764533,2248
20,0.14162329832712808,-1763.2203830549781,33.276785714285715,53,22.590413863293843,0.8431200490536848,184,67,0.00998645168764533,2248
21,0.1301847775777181,-2179.932861905083,29.196428571428573,50,21.278479825787212,0.9034626466021385,173,71,0.00998645168764533,2252
22,0.13866612911224366,-2891.623000140606,31.964285714285715,52,24.55211468409977,0.853015086536395,185,67,0.00998645168764533,2256
23,0.13749689261118572,-2176.5478706879826,32.964285714285715,54,24.7612980730866,0.8411672810514161,179,68,0.00998645168764533,2256
