Episode,Duration_Min,Total_Reward,Avg_Queue,Max_Queue,Avg_Waiting_Time,Avg_Speed,Throughput,Phase_Switches,Epsilon,Q_Table_Size
1,83.33333333333333,-3915.008884164224,25.638157894736842,37,10.830395142346848,0.8936363789719856,119,149,0.00998645168764533,152
2,83.33333333333333,-3935.414331416926,26.05921052631579,38,10.940491990898346,0.8859887734383097,148,144,0.00998645168764533,304
3,83.33333333333333,-3294.0372479545695,26.42105263157895,40,11.56995725598369,0.8679371773110596,146,142,0.00998645168764533,456
4,83.33333333333333,-2046.9215129359097,28.287581699346404,43,13.401657646764505,0.8019306023849305,177,135,0.00998645168764533,609
5,83.33333333333333,-1227.779898674948,28.87012987012987,42,14.157333093305754,0.7845955217284086,178,130,0.00998645168764533,763
6,83.33333333333333,-1094.4583134448542,28.858064516129033,41,14.178346716869958,0.7872958547116913,167,116,0.00998645168764533,918
7,83.33333333333333,-1194.2764141960306,26.38216560509554,40,13.735082508596967,0.85028462623616,161,92,0.00998645168764533,1075
8,83.33333333333333,-1527.1877464404288,25.656050955414013,40,13.855998262236495,0.8640010621852628,156,90,0.00998645168764533,1232
9,83.33333333333333,-1434.911658947904,27.05095541401274,40,13.686117676752033,0.8340837888146775,159,94,0.00998645168764533,1389
10,83.33333333333333,-982.3664199769888,27.737179487179485,40,13.853186574003702,0.8212562177357632,163,103,0.00998645168764533,1545
11,83.33333333333333,-1494.76453224941,27.148387096774194,39,13.95414033325094,0.8237082051978106,167,116,0.00998645168764533,1700
12,83.33333333333333,-1352.557964889542,28.314102564102566,41,13.970984040114176,0.8108257356377184,177,108,0.00998645168764533,1856
13,83.33333333333333,-1206.019412650074,28.836601307189543,39,13.942699177692115,0.7826503633028304,200,137,0.00998645168764533,2009
14,83.33333333333333,-1028.033560452542,28.712418300653596,41,13.930806637609365,0.7858909390024629,181,132,0.00998645168764533,2162
15,83.33333333333333,-989.4471575225199,28.934640522875817,41,14.088211801543459,0.7814494142952413,195,131,0.00998645168764533,2315
16,83.33333333333333,-1223.2368232113422,28.5,39,14.297874556567868,0.785263151255555,181,140,0.00998645168764533,2467
17,83.33333333333333,-1043.7725571840301,28.7987012987013,43,14.121922394021219,0.792274774221954,179,121,0.00998645168764533,2621
18,83.33333333333333,-1183.4934977667986,28.54248366013072,40,13.983476947643378,0.7868726530908703,191,138,0.00998645168764533,2774
19,83.33333333333333,-1243.1900107930683,28.460526315789473,41,14.124991055388463,0.7856064941624835,180,143,0.00998645168764533,2926
20,83.33333333333333,-1188.7422358819556,28.25,39,13.910845236878357,0.7854267590715486,182,149,0.00998645168764533,3078
